ID,NAME,SERVER,BANNER_IMG,RATING,BRACKET_WINS,FLAIR,H,STATUS,J
00623975-8a09-4ebc-bbe5-0ef19d5a96cf,The Storm,231,,549.7895789,0,#N/A,#N/A,Active,
008999dc-a449-4070-8842-d80d70f38f27,franco'fighters,111,https://drive.google.com/uc?export=view&id=1HTmHEgbXNWMjuPVZ2jDPoVphawColTgC,629.8900697,0,#N/A,#N/A,Disbanded,
00e339c0-c7f9-4c26-b0d8-ed36549c173c,LION KING [JPN],445,https://drive.google.com/uc?export=view&id=1gukx2dvz3VgcuY5PBYVI0-62s-Wt2JDB,640.0685954,0,#N/A,#N/A,Active,
01412fbf-df11-419d-9ae9-5dd06f789c48,Knight Templars,284,,542.2373903,0,#N/A,#N/A,Active,
01a13655-097e-4348-8b63-3376081331f7,Demonic VengeINTs,97,https://drive.google.com/uc?export=view&id=1WAb7Yu22fX87qOfC0tQZAS9i8tjKFm8v,607.8102449,0,#N/A,#N/A,Active,
01bb7e03-11f1-49bb-9024-8d38dc25a505,Dream Team,471,,594.3284085,0,#N/A,#N/A,Active,
0239c21d-214b-4fdf-b9c2-6a907d711cf9,~ France ~,47,,546.7117187,0,#N/A,#N/A,Active,67109784
02b5f754-bf2e-4e82-9b21-9f580e34676c,Light Fury,313,,585.5879905,0,#N/A,#N/A,Active,
02d14141-665a-4c9e-8716-95f0a79605bc,Clearly Legends,140,,583.3556719,0,#N/A,#N/A,Retired,41037
02f3f062-620a-457a-8700-75c2d14e31a7,Ball Busters,398,https://drive.google.com/uc?export=view&id=1eDeZGY6_nDShU7yv0iH35aFGGbJJBPC0,692.2034785,0,#N/A,#N/A,Active,
03bcb290-e9c5-4dc8-bc86-7b9a88ce76c5,ʋᴀᴇ ʋɪᴄᴛɪʂ,333,https://drive.google.com/uc?export=view&id=1-x9R0dy9fdY3zcU3U5kNg74nT1KU5ngt,724.2924939,0,#N/A,#N/A,Active,
042384ee-1400-4c88-8945-3d1753bb1809,Total-D,168,,629.2462133,0,#N/A,#N/A,Active,
0473941c-8fe5-4967-a3d1-fbc7ff1a4ed1,[I.A.F] 放蕩者的茶會,123,https://drive.google.com/uc?export=view&id=1SLu5xkN2dMLfU6vrZkCS2Xb4vR_F2_WU,712.6201595,0,#N/A,#N/A,Active,
04c9e67c-ed32-4b32-b989-078a9ab80400,VERðANDI [FATE],173,https://drive.google.com/uc?export=view&id=1_2s5pS5CFuoRwzSHwhXKiimzCA1bkv4b,700.8109909,0,#N/A,#N/A,Active,
04e3cd25-0651-4a5d-9587-0aca916282c8,Abyss,100,https://drive.google.com/uc?export=view&id=16cxQTmdNYDVcHbXRUG2XpT-Rn9NJ2c6r,737.9360383,2,#N/A,#N/A,Active,22853
