ID,NAME,SERVER,BANNER_IMG,RATING,BRACKET_WINS,FLAIR,H,STATUS,J
008999dc-a449-4070-8842-d80d70f38f27,franco'fighters,111,https://drive.google.com/uc?export=view&id=1HTmHEgbXNWMjuPVZ2jDPoVphawColTgC,654.2287918,0,,3,Active,
01412fbf-df11-419d-9ae9-5dd06f789c48,Knight Templars,284,,587.2904699,0,,,Active,
01a13655-097e-4348-8b63-3376081331f7,Demonic VengeINTs,97,https://drive.google.com/uc?export=view&id=1WAb7Yu22fX87qOfC0tQZAS9i8tjKFm8v,599.3733225,0,,,Active,
0239c21d-214b-4fdf-b9c2-6a907d711cf9,FRANCE,47,,589.7114704,0,,,Active,
02d14141-665a-4c9e-8716-95f0a79605bc,Clearly Legends,140,,604.9277483,0,,7,Active,
02f3f062-620a-457a-8700-75c2d14e31a7,Squirters,398,https://drive.google.com/uc?export=view&id=1yYbAGS4dMmpIrpvZ_ds5iqgE7F0ZRmAt,658.3776544,0,,4,Active,
03bcb290-e9c5-4dc8-bc86-7b9a88ce76c5,Phoenix,333,https://drive.google.com/uc?export=view&id=1-x9R0dy9fdY3zcU3U5kNg74nT1KU5ngt,678.3729709,0,,1,Active,
0473941c-8fe5-4967-a3d1-fbc7ff1a4ed1,[I.A.F] 帝國神兵,123,https://drive.google.com/uc?export=view&id=1SLu5xkN2dMLfU6vrZkCS2Xb4vR_F2_WU,610.3565038,0,,4,Active,
04c9e67c-ed32-4b32-b989-078a9ab80400,MLA,173,https://drive.google.com/uc?export=view&id=1K7izJZbHR1QYpRxenaY8mdohBstjip-o,701.1662795,0,,4,Active,
04e3cd25-0651-4a5d-9587-0aca916282c8,Abyss,100,https://drive.google.com/uc?export=view&id=16cxQTmdNYDVcHbXRUG2XpT-Rn9NJ2c6r,724.8603274,2,,2,Active,
053619a6-d12e-46ec-b5a1-e123484da153,TOP DOG,257,https://drive.google.com/uc?export=view&id=1TRC-cLTVq8ltKbDyY-WrjT_OaQ6v78Hg,610.0472798,0,,2,Active,
05b87bce-87d6-4513-98fc-5170075729eb,Maelstrom,94,,597.9177573,0,,,Active,
05eb3d73-1c31-4560-a450-b4a5c61b0454,Invictus,93,,599.6587798,0,,,Active,
05ffd73a-7be5-40b7-a942-a146ea5d1d84,Gravy Boat,141,https://drive.google.com/uc?export=view&id=14vUwJeCeaM_zltdcTY4d1OJvXKJCe1S5,613.7202463,0,,4,Active,
064fbfd3-de45-43c4-8a7e-fc40b891ab58,Ex Nihilo,259,,570.9728567,0,,2,Active,60574
0665c10e-9380-4201-a078-519507f60634,Jaguwar,289,,583.3472136,0,,,Disbanded,
06ed47fd-16d1-48c3-be01-2726ab6fdd33,VØØĐOO ฿ⱤɆ₩,361,https://drive.google.com/uc?export=view&id=163AkLn_-68vqUh8q2tnwy5-USkWT46KA,613.3623508,0,,3,Active,
070516be-9f5e-4bde-856e-aa148a403731,FLAAADS,113,https://drive.google.com/uc?export=view&id=1M9fD6ZgHHaeNiMzlKMSQ_6MCJV1D7UX8,588.0774358,0,,,Active,
076f1e17-acb0-4ba3-8e2b-9d2474c23b9a,Fire Team Espérance,188,https://drive.google.com/uc?export=view&id=1LotBd3B9lHQjsBHCixf9ojwZKYEFXp4P,630.3249989,0,,5,Active,
07f551c3-b14e-4a8c-bae0-732c51bab2d3,Brave Diablos,178,https://drive.google.com/uc?export=view&id=1vb6kNNE3NLeZQaYELfhZY1gx7RzCtIRz,688.6340803,0,,2,Active,
